PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,Payment_std,Payment_min,Payment_max,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY,day,year,month,dayofweek,quarter
,,,0,0,0,0.0,0,,,,0,0,0.0,12,2014,7,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2014,7,6,3
72.87041666666667,24004166.666666668,1833321493.0555556,0,6,6,24.0,36,2365836720.72203,12187500.0,10222500000.0,0,6,18.0,14,2014,7,0,3
126.44916363636366,20366136.363636363,2915642222.7272725,2,2,1,41.0,44,4554944718.324192,11954800.0,24500000000.0,1,1,39.0,15,2014,7,1,3
108.39112017543863,28535614.03508772,3099023290.3508773,6,4,4,49.0,57,3198109447.9375463,57563300.0,10900000000.0,0,4,45.0,16,2014,7,2,3
108.21476526315796,22783473.684210528,2466194781.5789475,4,4,1,90.0,95,2816361651.6665473,21634000.0,10846870000.0,3,1,86.0,17,2014,7,3,3
108.12949809523815,19857142.85714286,2149191633.3333335,1,3,0,102.0,105,2293860454.3412685,539750000.0,10802500000.0,3,0,99.0,18,2014,7,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2014,7,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,20,2014,7,6,3
107.5739681355932,25033898.305084746,2671554677.9661016,3,4,1,54.0,59,2640920018.81475,108260000.0,10775000000.0,3,1,50.0,21,2014,7,0,3
108.12592833333336,15459444.444444444,1671526267.5925925,1,3,1,50.0,54,2074049242.5528896,33498600.0,10808000000.0,2,1,47.0,22,2014,7,1,3
108.18682325581393,16127906.976744186,1744790156.9767442,0,1,0,42.0,43,1729298123.3625193,10814000.0,5406500000.0,1,0,41.0,23,2014,7,2,3
108.16453000000001,24152500.0,2615805587.5,2,0,0,40.0,40,2873815776.401147,10807000.0,10905000000.0,0,0,40.0,24,2014,7,3,3
75.82844490909089,16836363.636363637,1635584292.7272727,1,9,5,41.0,55,2666992457.4131513,0.0,10875000000.0,4,5,32.0,25,2014,7,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2014,7,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2014,7,6,3
107.54624285714286,23511142.85714286,2530909814.285714,3,1,0,34.0,35,3337728704.7193403,10771000.0,10771500000.0,1,0,33.0,28,2014,7,0,3
107.65633189655169,21862068.96551724,2351842956.8965516,1,2,0,56.0,58,2227277099.875285,430804000.00000006,10775000000.0,2,0,54.0,29,2014,7,1,3
107.80874812500001,23094583.333333332,2488978150.929167,2,2,1,45.0,48,2504542840.8028717,11123000.0,10764400000.0,1,1,43.0,30,2014,7,2,3
106.74644653543314,29519803.1496063,3152780086.2598424,13,7,6,114.0,127,3372874363.9785137,3736775.0,10732500000.0,1,6,107.0,31,2014,7,3,3
103.55856596273283,22809875.776397515,2346682894.409938,6,11,6,144.0,161,2486557917.746499,5312000.0,10650000000.0,5,6,133.0,1,2014,8,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2014,8,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2014,8,6,3
106.68053787234044,23819148.936170213,2540965017.3404255,4,4,1,89.0,94,2565286178.352628,426240000.0,10700000000.0,3,1,85.0,4,2014,8,0,3
106.44165263157905,28884000.0,3056779015.263158,10,4,2,89.0,95,3276883135.2788353,19177200.0,10695000000.0,2,2,85.0,5,2014,8,1,3
106.33576240310093,15931860.46511628,1694458936.4341085,0,1,1,127.0,129,1630989105.402141,13835900.0,8930040000.0,0,1,126.0,6,2014,8,2,3
88.19359927927937,24740630.63063063,2048993680.5126126,4,11,9,91.0,111,2366705523.681668,0.0,10675000000.0,2,9,80.0,7,2014,8,3,3
106.49883903225809,22167419.35483871,2361670298.092473,5,1,1,91.0,93,2640503146.1458364,13871002.6,10639000000.0,0,1,90.0,8,2014,8,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2014,8,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2014,8,6,3
107.27266455696208,21329113.924050633,2287364765.822785,3,1,0,78.0,79,2522406506.9385953,321810000.0,10725000000.0,1,0,77.0,11,2014,8,0,3
106.81066643835612,13251780.821917808,1418731612.328767,1,2,1,70.0,73,1628067307.064148,10717000.0,10725000000.0,1,1,68.0,12,2014,8,1,3
107.3083808641975,19620370.37037037,2107549086.419753,3,5,2,74.0,81,2390911058.687766,10756000.0,10765000000.0,3,2,69.0,13,2014,8,2,3
107.53425121951217,28170731.707317073,3033117719.512195,2,3,1,37.0,41,2619399415.4271746,215240000.0,10762500000.0,2,1,34.0,14,2014,8,3,3
107.71363636363638,16283272.727272727,1754484250.909091,0,0,0,55.0,55,1675074735.309169,62413800.0,7124040000.0,0,0,55.0,15,2014,8,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2014,8,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2014,8,6,3
107.65224117647057,15590784.31372549,1674506435.2941177,0,3,2,46.0,51,1295491025.8089824,43200000.0,5397000000.0,1,2,43.0,18,2014,8,0,3
108.07807954545456,15207954.545454545,1644238670.4545455,1,1,1,43.0,44,1924329607.5789824,21614000.0,10800000000.0,0,1,42.0,19,2014,8,1,3
107.11632081081082,27067567.56756757,2899617114.864865,4,8,5,61.0,74,2838456082.2286544,108040000.0,10809674000.0,3,5,53.0,20,2014,8,2,3
108.18302039999995,32122800.0,3474461006.0,4,0,0,50.0,50,3186531689.9211316,15127000.0,10810000000.0,0,0,50.0,21,2014,8,3,3
108.11881795454543,22820454.545454547,2467597680.681818,3,0,0,44.0,44,2866693140.666846,10790000.0,10825000000.0,0,0,44.0,22,2014,8,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2014,8,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2014,8,6,3
108.18010000000001,36846153.84615385,3984190500.0,2,0,0,13.0,13,3956774532.5975847,540750000.0,10812500000.0,0,0,13.0,25,2014,8,0,3
108.03308823529413,21179411.76470588,2284976735.2941175,1,0,0,34.0,34,2551751769.442215,10824000.0,10825000000.0,0,0,34.0,26,2014,8,1,3
108.3032608695652,14873043.47826087,1609787202.173913,0,0,0,23.0,23,1670666576.2775261,14287000.0,5413500000.0,0,0,23.0,27,2014,8,2,3
107.87824661016947,18174576.27118644,1937754876.2711864,2,4,2,53.0,59,2237849907.881142,10811900.0,10804000000.0,2,2,49.0,28,2014,8,3,3
108.08079545454544,22596363.636363637,2442422486.3636365,0,0,0,22.0,22,2342095523.5698857,12967200.0,9729000000.0,0,0,22.0,29,2014,8,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2014,8,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,31,2014,8,6,3
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2014,9,0,3
108.21266303030302,19069696.96969697,2063356566.6666667,1,3,0,30.0,33,2244244381.756464,32424000.0,10816000000.0,3,0,27.0,2,2014,9,1,3
107.83863065217389,16421739.130434783,1757530022.3369565,1,1,0,45.0,46,1940767187.3003592,16200000.0,10000000000.0,1,0,44.0,3,2014,9,2,3
79.1957703738318,24531308.41121495,2032129034.672897,4,18,15,74.0,107,2627418618.9204016,-55468750.0,10805000000.0,3,15,56.0,4,2014,9,3,3
107.45786535211268,21143661.971830986,2274389363.943662,3,4,2,65.0,71,2599794554.987748,21539800.0,10770000000.0,2,2,61.0,5,2014,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,6,2014,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2014,9,6,3
99.66405660377352,18573773.58490566,1799396228.3018868,0,9,7,37.0,53,1230069623.213928,16000000.0,5379000000.0,2,7,28.0,8,2014,9,0,3
107.37292376068378,27963418.803418804,3001894054.3589745,6,8,2,107.0,117,3084524135.7202277,12859200.0,10806250000.0,6,2,99.0,9,2014,9,1,3
107.2257125490196,25746470.588235293,2760225592.1568627,3,3,3,48.0,51,2685326051.176405,10723000.0,10721500000.0,0,3,45.0,10,2014,9,2,3
113.0922046031746,27531746.031746034,2968116155.2380953,4,3,0,60.0,63,3018343710.4622316,53550000.0,10801375000.0,3,0,57.0,11,2014,9,3,3
106.704216627907,29523255.81395349,3145622752.3255816,7,2,2,82.0,86,3176670291.154807,106950000.0,10772000000.0,0,2,80.0,12,2014,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2014,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,14,2014,9,6,3
106.30684921875002,25949218.75,2731581631.09375,6,1,0,63.0,64,3073522846.463354,15987000.0,10667000000.0,1,0,62.0,15,2014,9,0,3
106.55957578313254,18806626.506024096,2003928258.9036145,2,4,1,78.0,83,1983469613.871662,10671989.0,10675000000.0,3,1,74.0,16,2014,9,1,3
107.16822485549136,28599710.98265896,3065761903.8901734,11,9,2,162.0,173,3103555709.974061,31067323.0,10800000000.0,7,2,153.0,17,2014,9,2,3
116.08793440000001,24054600.0,2641951852.0,1,1,0,49.0,50,2733329068.1201057,6437700.0,10725000000.0,1,0,48.0,18,2014,9,3,3
107.21163906249994,19284218.75,2056206937.65625,4,3,0,61.0,64,2681086717.1401906,10740000.0,10741500000.0,3,0,58.0,19,2014,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,20,2014,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,21,2014,9,6,3
106.79835000000001,24941186.274509802,2645158719.5343137,2,3,0,48.0,51,2567487562.9727097,53656.25,10779000000.0,3,0,45.0,22,2014,9,0,3
106.70068514705882,22430441.17647059,2398300551.470588,2,1,0,67.0,68,2427398931.34016,28776600.0,10775000000.0,1,0,66.0,23,2014,9,1,3
106.4735747368421,16299884.210526315,1735070234.4210527,1,3,1,91.0,95,2075920302.6495526,7987500.0,10662500000.0,2,1,88.0,24,2014,9,2,3
106.0284975,23561891.891891893,2485274362.8378377,4,7,5,136.0,148,2319171411.318768,10607000.0,10609000000.0,2,5,129.0,25,2014,9,3,3
109.48123990291259,25035922.330097087,3036664987.669903,6,0,0,103.0,103,5434614175.346625,13787800.0,51159663000.0,0,0,103.0,26,2014,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2014,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2014,9,6,3
105.19582048387097,21889758.06451613,2302924423.225806,3,12,4,108.0,124,2706950748.9515676,10520000.0,10522000000.0,8,4,96.0,29,2014,9,0,3
109.31331986301376,20411027.397260275,2195339623.287671,4,4,2,140.0,146,2344830529.835587,9526500.0,10596000000.0,2,2,136.0,30,2014,9,1,3
106.03337198473278,18736030.534351144,1987281566.259542,2,6,2,123.0,131,2006118042.2473333,7353500.0,10600000000.0,4,2,117.0,1,2014,10,2,4
106.26624048780484,19905934.959349595,2114799258.9430895,1,9,7,107.0,123,1893179282.6532128,42324000.0,10625000000.0,2,7,98.0,2,2014,10,3,4
106.78264047999996,25879120.0,2763010928.4,3,10,3,112.0,125,2696384073.1798677,8560000.0,10705000000.0,7,3,102.0,3,2014,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2014,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,5,2014,10,6,4
103.16461818181816,19839090.90909091,2123892598.1090908,0,5,0,50.0,55,2049025366.0796287,0.0,8789375000.0,5,0,45.0,6,2014,10,0,4
106.03792047058828,22108941.17647059,2322653872.2352943,5,7,3,75.0,85,2844631399.7504663,10643000.0,10930000000.0,4,3,68.0,7,2014,10,1,4
106.24227989795911,20807244.897959184,2205488394.4897957,3,5,2,91.0,98,2264919617.608457,11750200.0,10645000000.0,3,2,86.0,8,2014,10,2,4
104.39071156250009,38771777.777777776,4087241269.241071,38,8,2,215.0,224,3652877015.1518617,12250000.0,10680900000.0,6,2,207.0,9,2014,10,3,4
105.76965378571424,36102357.21428572,3817547871.8630214,29,6,2,132.0,140,3952001844.5083284,1070.823,10628000000.0,4,2,126.0,10,2014,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2014,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,12,2014,10,6,4
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2014,10,0,4
90.85187753623187,28504685.990338165,2668350127.94686,26,22,3,182.0,207,3328543611.344166,-9375000.0,10565625000.0,19,3,160.0,14,2014,10,1,4
92.82150261658032,36600699.48186529,3317266777.746114,61,58,31,297.0,386,3493500888.9945726,10427000.0,10850000000.0,27,31,239.0,15,2014,10,2,4
102.29035205882349,26971588.23529412,2569213387.452941,22,16,9,145.0,170,3148159175.918391,17843217.0,10573500000.0,7,9,129.0,16,2014,10,3,4
103.52694867816092,28060344.827586208,2913610883.1034484,18,16,6,152.0,174,3209333529.1043677,15000000.0,10700000000.0,10,6,136.0,17,2014,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2014,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2014,10,6,4
105.7673730357143,23096071.42857143,2434746090.535714,6,5,3,104.0,112,2776585523.1521397,40071000.0,10666200000.0,2,3,99.0,20,2014,10,0,4
84.14845761061949,29932079.6460177,2166176264.380531,27,38,22,166.0,226,2969076231.394309,14249999.999999998,10720000000.0,16,22,128.0,21,2014,10,1,4
106.47889336842104,28934947.36842105,3064314864.631579,6,9,2,84.0,95,3034999888.5629096,8582400.0,10797500000.0,7,2,75.0,22,2014,10,2,4
100.65764735714284,32250000.0,3062410824.285714,21,7,4,129.0,140,3510606456.575956,14000000.000000002,10795000000.0,3,4,122.0,23,2014,10,3,4
106.75942921568631,26722549.019607842,2857696657.8431373,3,1,0,50.0,51,2872707155.8918324,90567500.0,10827000000.0,1,0,49.0,24,2014,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2014,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2014,10,6,4
106.61981142857142,19636363.636363637,2096929656.1038961,1,7,2,68.0,77,2362402512.9876423,214340000.0,10785000000.0,5,2,61.0,27,2014,10,0,4
88.2091507692308,29824175.824175823,2371812284.6153846,9,14,5,72.0,91,3045901089.9974203,14249999.999999998,10781250000.0,9,5,58.0,28,2014,10,1,4
106.06724936708856,15092151.898734177,1602994317.5544305,1,5,2,72.0,79,1871228402.8576722,5335000.0,10659200000.000002,3,2,67.0,29,2014,10,2,4
106.53177862500002,26924625.0,2876855445.0,8,6,3,71.0,80,3533510514.922128,45725770.0,10700000000.0,3,3,65.0,30,2014,10,3,4
106.93561024691355,21861111.111111112,2330869562.4691358,1,3,3,76.0,81,2426159294.975962,25689600.0,10712000000.0,0,3,73.0,31,2014,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2014,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2014,11,6,4
106.92749400000001,20409200.0,2183281196.0,3,1,0,99.0,100,2517134287.9164286,32100000.0,10749000000.0,1,0,98.0,3,2014,11,0,4
106.88344192771085,22372409.638554215,2390278879.518072,3,4,2,77.0,83,2590573486.4149117,11816200.0,10806250000.0,2,2,73.0,4,2014,11,1,4
107.00703633802814,25029577.46478873,2675238542.6760564,6,3,1,67.0,71,3258250398.6688986,10689020.0,10787500000.0,2,1,64.0,5,2014,11,2,4
99.79754017543856,15221929.824561404,1445173377.8947368,1,4,4,49.0,57,1698026266.9995499,26562500.0,10700000000.0,0,4,45.0,6,2014,11,3,4
107.0303307142857,21416666.666666668,2291898796.428571,3,2,0,40.0,42,2923713250.061884,53415000.0,10701900000.0,2,0,38.0,7,2014,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2014,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2014,11,6,4
107.30926647058826,11787058.823529411,1263703807.3411765,0,1,0,16.0,17,1679799633.1916664,11794824.8,5570500000.0,1,0,15.0,10,2014,11,0,4
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2014,11,1,4
106.94450395833336,29605208.333333332,3173355500.15625,7,1,1,46.0,48,3738117919.7781386,40000000.0,10772500000.0,0,1,45.0,12,2014,11,2,4
96.98695294117647,18778117.647058822,1629655750.0,1,10,3,72.0,85,2076846805.2614188,4275000.0,10708000000.0,7,3,62.0,13,2014,11,3,4
98.46947634615384,39139423.07692308,3943100775.3846154,15,4,3,45.0,52,4442025107.29568,27343750.0,10806250000.0,1,3,41.0,14,2014,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2014,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2014,11,6,4
106.5281727272727,26151515.151515152,2778679757.5757575,1,3,1,29.0,33,2361399269.6319785,322950000.0,10680000000.0,2,1,26.0,17,2014,11,0,4
100.30300942028984,19021884.057971016,1709775667.3913043,2,3,2,64.0,69,2175025316.1914773,28000000.000000004,10744375000.0,1,2,61.0,18,2014,11,1,4
106.57109641509435,28653773.58490566,3065989064.1509433,14,18,2,86.0,106,3714728022.3496704,31921500.0,10780000000.0,16,2,68.0,19,2014,11,2,4
94.22574076190475,27463142.85714286,2613663164.395238,6,16,8,81.0,105,3051783033.920309,27343750.0,10712000000.0,8,8,65.0,20,2014,11,3,4
145.57001887323943,16765774.647887323,2014897033.6619718,1,7,3,61.0,71,1979264700.9575105,23755600.0,10682000000.0,4,3,54.0,21,2014,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,22,2014,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2014,11,6,4
106.69101728395064,29216913.580246914,3120286291.3580246,11,5,5,71.0,81,3665510162.3206973,3235500.0,10800000000.0,0,5,66.0,24,2014,11,0,4
78.17981033707865,34404606.741573036,2244939475.280899,14,16,8,65.0,89,3392384459.8953457,11819500.0,10795000000.0,8,8,49.0,25,2014,11,1,4
106.91218333333335,26592592.592592593,2827934070.3703704,0,2,1,24.0,27,1996312725.702618,537290500.0,6987500000.0,1,1,22.0,26,2014,11,2,4
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2014,11,3,4
107.24207222222223,13973888.888888888,1496065111.1111112,0,1,1,17.0,18,1554121829.7513812,56842500.0,5512000000.0,0,1,16.0,28,2014,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,29,2014,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2014,11,6,4
106.91869822580651,29487903.225806452,3164321970.645161,3,4,2,56.0,62,2734694736.7532005,22882500.0,10808000000.0,2,2,52.0,1,2014,12,0,4
106.73428965517242,28277620.689655174,3022349258.8505745,7,5,2,80.0,87,3250065450.678078,5675770.0,10811000000.0,3,2,75.0,2,2014,12,1,4
107.3879329032259,23054623.65591398,2479743031.290323,5,8,5,80.0,93,2885595053.2667065,10730000.0,10834000000.0,3,5,72.0,3,2014,12,2,4
107.25368849056608,23681509.433962263,2540400723.207547,4,0,0,53.0,53,3037016322.611816,12847680.0,10758000000.0,0,0,53.0,4,2014,12,3,4
106.06621708333334,23841666.666666668,2493557923.9583335,4,1,1,46.0,48,2830220423.6884546,11805200.0,10704000000.0,0,1,45.0,5,2014,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,6,2014,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2014,12,6,4
106.48887035087719,18087719.298245613,1929132110.7017543,1,2,1,54.0,57,1996525138.5805955,212498000.0,10721000000.0,1,1,52.0,8,2014,12,0,4
105.82177401639345,20293770.491803277,2150179035.819672,5,17,7,98.0,122,2532702290.3369493,13893750.0,10608000000.0,10,7,81.0,9,2014,12,1,4
105.22961390476199,16306571.42857143,1718139053.4285715,4,7,2,96.0,105,2374604309.629758,10541000.0,10710000000.0,5,2,89.0,10,2014,12,2,4
105.51744431578945,16042105.263157895,1695350759.368421,1,10,5,80.0,95,1749216449.4026213,211659780.0,10570436000.0,5,5,70.0,11,2014,12,3,4
104.68892329787236,25210957.44680851,2644300110.106383,4,8,3,83.0,94,2503397097.847683,87324300.0,10505000000.0,5,3,75.0,12,2014,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2014,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,14,2014,12,6,4
104.23339068493154,27619315.06849315,2877701132.60274,3,9,3,61.0,73,3135187042.841574,21873600.0,10575000000.0,6,3,52.0,15,2014,12,0,4
103.28948728395056,26588888.888888888,2749688057.8271604,7,3,3,75.0,81,3039803223.9249096,20844000.0,10435050000.0,0,3,72.0,16,2014,12,1,4
105.15070647058822,25930196.07843137,2733751635.2941175,11,10,5,138.0,153,3022824274.888101,8416800.0,10700000000.0,5,5,128.0,17,2014,12,2,4
106.1885126923077,20355512.82051282,2149932576.025641,2,9,4,65.0,78,2089206672.0693786,42528000.0,10056250000.0,5,4,56.0,18,2014,12,3,4
110.52637770833333,19196875.0,2054389027.4895833,2,3,1,44.0,48,2648805522.79098,47835049.5,10650000000.0,2,1,41.0,19,2014,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,20,2014,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,21,2014,12,6,4
106.45910274999999,13366250.0,1418581252.475,0,0,0,40.0,40,1930542213.5276563,80175000.0,10141250000.0,0,0,40.0,22,2014,12,0,4
106.5825256521739,13886086.956521738,1476227480.8695652,0,1,0,22.0,23,1938024565.3079019,12788400.0,7889062500.0,1,0,21.0,23,2014,12,1,4
106.65068,4400000.0,469293400.0,0,0,0,5.0,5,207963345.55108503,106625000.0,640200000.0,0,0,5.0,24,2014,12,2,4
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2014,12,3,4
106.79137499999997,16916666.666666668,1807164791.6666667,0,0,0,12.0,12,2685365768.0830126,106750000.0,7480550000.0,0,0,12.0,26,2014,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2014,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2014,12,6,4
106.19934210526314,20123157.89473684,2123841021.0526316,0,1,1,17.0,19,1837921091.5468512,36272900.0,7542187500.0,0,1,16.0,29,2014,12,0,4
106.10158571428572,25966326.530612245,2745215266.5306125,0,5,3,41.0,49,2811790016.824332,25468800.0,9183080000.0,2,3,36.0,30,2014,12,1,4
105.97384615384614,13961538.461538462,1480260384.6153846,0,0,0,13.0,13,1440368377.6894565,53085000.0,5303125000.0,0,0,13.0,31,2014,12,2,4
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2015,1,3,1
106.11264857142858,21751428.57142857,2307724997.482143,1,0,0,28.0,28,2045327478.3726904,51944900.0,10602500000.0,0,0,28.0,2,2015,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2015,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2015,1,6,1
105.5237301515152,24051060.606060605,2536704265.757576,4,1,1,64.0,66,2764836175.947664,84154750.0,10547000000.0,0,1,63.0,5,2015,1,0,1
104.921599375,30645142.85714286,3271912700.15625,9,1,0,69.0,64,3504002373.80877,16812800.0,10502000000.0,1,0,68.0,6,2015,1,1,1
105.21582731343283,21637761.19402985,2273962219.402985,5,0,0,67.0,67,3059396976.7383137,16793600.0,10531000000.0,0,0,67.0,7,2015,1,2,1
105.62440253012048,23809036.14457831,2515141315.3012047,7,2,2,79.0,83,2992430135.403691,15850500.0,10621500000.0,0,2,77.0,8,2015,1,3,1
105.67627499999998,13480000.0,1425659981.0,0,4,1,45.0,50,1477510928.1500704,316703400.0,7395570000.000002,3,1,41.0,9,2015,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2015,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2015,1,6,1
105.63578955223879,25316417.91044776,2676275249.2537313,2,11,10,46.0,67,2653766496.942158,18986400.0,10567000000.0,1,10,35.0,12,2015,1,0,1
105.64990945945947,21924864.864864863,2316745727.027027,4,3,2,69.0,74,2417865318.1439567,14800800.0,10540000000.0,1,2,66.0,13,2015,1,1,1
105.05451438775513,17636224.48979592,1852479195.4081633,3,5,3,90.0,98,2176785000.5032063,10498000.0,10525000000.0,2,3,85.0,14,2015,1,2,1
105.18047662650602,18333012.04819277,1924434145.7831326,2,4,4,75.0,83,2368712463.4562902,24217620.0,10537000000.0,0,4,71.0,15,2015,1,3,1
104.98451764705881,10763235.294117646,1130729852.5,0,0,0,68.0,68,1106223213.1965427,10493470.0,6662250000.0,0,0,68.0,16,2015,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2015,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2015,1,6,1
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2015,1,0,1
104.95049964912286,16434035.087719299,1721315296.8421052,1,1,1,55.0,57,1969210759.466262,76242200.0,10504000000.0,0,1,54.0,20,2015,1,1,1
104.91186701298697,30277662.33766234,3180116227.2727275,6,5,5,67.0,77,2983203903.174805,52670000.0,10600000000.0,0,5,62.0,21,2015,1,2,1
105.51009178571427,20349166.666666668,2149934490.714286,5,7,2,75.0,84,2491924215.450629,34930500.0,10650000000.0,5,2,68.0,22,2015,1,3,1
90.0957786451613,26219161.29032258,2178872046.516129,11,40,17,98.0,155,2405826862.1875415,15250000.0,10686000000.0,23,17,58.0,23,2015,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2015,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2015,1,6,1
106.21153807692306,21584615.384615384,2294657123.076923,2,3,0,49.0,52,2549996705.060128,7961250.0,10700000000.0,3,0,46.0,26,2015,1,0,1
106.00751818181817,12254545.454545455,1299789036.3636363,0,1,0,54.0,55,1282605045.060262,317910000.0,5297500000.0,1,0,53.0,27,2015,1,1,1
105.95456369230763,21880307.692307692,2319812467.0,3,1,1,64.0,65,2629091048.2699437,23322475.0,10593000000.0,0,1,63.0,28,2015,1,2,1
105.69237962962967,15801851.851851853,1670381339.7222223,1,0,0,54.0,54,1735817628.884038,11622600.0,10560000000.0,0,0,54.0,29,2015,1,3,1
99.5245816438356,21734931.506849315,2003767954.2465754,3,3,2,68.0,73,2642982609.6903467,10557000.0,10550000000.0,1,2,65.0,30,2015,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,31,2015,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2015,2,6,1
105.5177034375,15093750.0,1593024550.0,1,7,7,50.0,64,1696538098.0598242,211340000.0,10556000000.0,0,7,43.0,2,2015,2,0,1
106.20244655172414,17674310.344827585,1878009556.3793104,1,0,0,58.0,58,1999418532.7801502,11676500.0,10660000000.0,0,0,58.0,3,2015,2,1,1
106.25053742574265,27586930.693069305,2934346653.069307,18,10,3,88.0,101,3790491593.529288,10615340.0,10700000000.0,7,3,78.0,4,2015,2,2,1
106.22458913043477,22393260.86956522,2380901045.652174,4,1,1,45.0,46,3181990420.5252895,19128600.0,10650000000.0,0,1,44.0,5,2015,2,3,1
106.04832027397262,25247260.273972604,2660060792.191781,5,6,2,65.0,73,3072128074.8096185,5318500.0,10663000000.0,4,2,59.0,6,2015,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2015,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2015,2,6,1
106.30647949999998,12266666.666666666,1303841443.6666667,0,3,1,56.0,60,1259577032.9636083,318960000.0,5843750000.0,2,1,53.0,9,2015,2,0,1
106.4625279411765,23650882.352941178,2518266665.5882354,3,3,1,30.0,34,3552723620.6782193,13843830.0,10650000000.0,2,1,27.0,10,2015,2,1,1
106.30024927272731,22530363.636363637,2391239906.7272725,3,3,0,52.0,55,2860348894.1560817,18085620.0,10635000000.0,3,0,49.0,11,2015,2,2,1
